time	signal1	signal2	signal3	subtracted1	subtracted2	subtracted3	nornmalized1	nornmalized2	nornmalized3
21.758	1.68226	-0.23045	-0.14765	0.51095	0.19214	0.18468	0.00219	0.02108	0.08439
21.769	1.68285	-0.22540	-0.14028	0.50858	0.19734	0.19108	0.00219	0.02113	0.08463
21.780	1.68120	-0.22148	-0.15372	0.50292	0.19061	0.17249	0.00217	0.02106	0.08392
21.791	1.68129	-0.20952	-0.15013	0.49886	0.20664	0.16764	0.00216	0.02123	0.08373
21.802	1.68271	-0.21714	-0.15787	0.49749	0.19427	0.16508	0.00216	0.02110	0.08363
21.813	1.67955	-0.21847	-0.15808	0.49351	0.17372	0.16343	0.00215	0.02088	0.08357
21.824	1.68115	-0.21495	-0.16212	0.49579	0.19128	0.15863	0.00216	0.02107	0.08339
21.835	1.68591	-0.21578	-0.16488	0.49842	0.20550	0.15415	0.00216	0.02122	0.08321
21.846	1.68361	-0.22726	-0.16696	0.49257	0.20047	0.14619	0.00215	0.02116	0.08291
21.857	1.68277	-0.23156	-0.16910	0.49103	0.18508	0.14566	0.00215	0.02100	0.08289
21.868	1.68449	-0.22060	-0.17244	0.49218	0.18933	0.14775	0.00215	0.02105	0.08297
21.879	1.68815	-0.22474	-0.16470	0.49746	0.17379	0.16594	0.00216	0.02088	0.08367
21.890	1.68957	-0.23810	-0.15859	0.50212	0.16136	0.17982	0.00217	0.02075	0.08420
21.901	1.69204	-0.23464	-0.15337	0.50155	0.17718	0.19152	0.00217	0.02092	0.08465
21.912	1.69326	-0.23435	-0.15402	0.49916	0.18416	0.18535	0.00217	0.02099	0.08441
21.923	1.69403	-0.23475	-0.15612	0.49835	0.19417	0.17462	0.00216	0.02110	0.08400
21.934	1.69703	-0.23562	-0.16352	0.50025	0.18960	0.16748	0.00217	0.02105	0.08373
21.945	1.69891	-0.23520	-0.16910	0.49990	0.17442	0.16671	0.00217	0.02089	0.08370
21.956	1.69892	-0.21669	-0.16719	0.49747	0.18350	0.17750	0.00216	0.02098	0.08411
21.967	1.70001	-0.20967	-0.16186	0.49696	0.19724	0.18638	0.00216	0.02113	0.08445
21.978	1.70357	-0.22675	-0.14882	0.49691	0.18567	0.19198	0.00216	0.02101	0.08467
21.989	1.70663	-0.22404	-0.14511	0.49483	0.18724	0.18542	0.00215	0.02102	0.08442
22.000	1.70918	-0.20666	-0.15409	0.49404	0.20209	0.17544	0.00215	0.02118	0.08403
22.011	1.71339	-0.20478	-0.16650	0.49568	0.20933	0.16961	0.00216	0.02126	0.08381
22.022	1.71750	-0.20020	-0.17237	0.49917	0.22844	0.16810	0.00217	0.02146	0.08375
22.033	1.72322	-0.19617	-0.16326	0.50683	0.22299	0.17622	0.00218	0.02140	0.08406
22.044	1.73206	-0.20610	-0.16070	0.51399	0.20418	0.17074	0.00220	0.02120	0.08385
22.055	1.74120	-0.20730	-0.16164	0.52029	0.20611	0.16872	0.00222	0.02122	0.08377
22.066	1.74917	-0.20794	-0.16239	0.52767	0.20371	0.16933	0.00223	0.02120	0.08380
22.077	1.75523	-0.20772	-0.16992	0.53204	0.21148	0.15369	0.00225	0.02128	0.08320
22.088	1.76087	-0.20637	-0.16791	0.53387	0.21834	0.15017	0.00225	0.02135	0.08306
22.099	1.76566	-0.22664	-0.15786	0.53730	0.19567	0.15942	0.00226	0.02111	0.08342
22.110	1.76724	-0.22159	-0.15138	0.53823	0.19800	0.17392	0.00226	0.02114	0.08397
22.121	1.76432	-0.22724	-0.15431	0.53171	0.19092	0.17099	0.00224	0.02106	0.08386
22.132	1.75739	-0.24382	-0.15832	0.52398	0.17508	0.15858	0.00223	0.02090	0.08338
22.143	1.74920	-0.23718	-0.16064	0.51510	0.17729	0.17212	0.00220	0.02092	0.08391
22.154	1.74065	-0.22790	-0.16064	0.50655	0.20093	0.17331	0.00218	0.02117	0.08395
22.165	1.73096	-0.23190	-0.15606	0.49711	0.20463	0.16537	0.00216	0.02121	0.08365
22.176	1.72089	-0.22794	-0.15089	0.48675	0.21159	0.16808	0.00213	0.02128	0.08375
22.187	1.71446	-0.21426	-0.14862	0.47930	0.21588	0.17755	0.00212	0.02133	0.08411
22.198	1.70693	-0.22522	-0.14576	0.47125	0.19565	0.18471	0.00210	0.02111	0.08439
22.209	1.70324	-0.23585	-0.14556	0.46761	0.18269	0.17942	0.00209	0.02098	0.08419
22.220	1.70022	-0.23807	-0.16136	0.46446	0.18486	0.16558	0.00208	0.02100	0.08365
22.231	1.69740	-0.22911	-0.16023	0.46116	0.19126	0.16259	0.00207	0.02107	0.08354
22.242	1.69530	-0.23620	-0.16068	0.45787	0.17761	0.16231	0.00206	0.02092	0.08353
22.253	1.69569	-0.22422	-0.16167	0.45649	0.18138	0.16385	0.00206	0.02096	0.08359
22.264	1.69349	-0.22557	-0.16160	0.45103	0.17458	0.16536	0.00205	0.02089	0.08365
22.275	1.69566	-0.22190	-0.16536	0.45417	0.17676	0.17015	0.00205	0.02091	0.08383
22.286	1.69449	-0.22032	-0.17097	0.45330	0.17077	0.16373	0.00205	0.02085	0.08358
22.297	1.69185	-0.20911	-0.16716	0.45005	0.18614	0.17803	0.00204	0.02101	0.08413
22.308	1.68810	-0.20827	-0.16629	0.44641	0.18818	0.18402	0.00204	0.02103	0.08436
22.319	1.68567	-0.21860	-0.17336	0.44205	0.17183	0.17203	0.00203	0.02086	0.08390
22.330	1.68958	-0.22162	-0.17377	0.44362	0.17355	0.16210	0.00203	0.02088	0.08352
22.341	1.69185	-0.21445	-0.16711	0.44571	0.20224	0.16963	0.00203	0.02118	0.08381
22.352	1.69036	-0.21146	-0.17022	0.44670	0.20969	0.17523	0.00204	0.02126	0.08403
22.363	1.68992	-0.23028	-0.18517	0.44947	0.19734	0.15842	0.00204	0.02113	0.08338
22.374	1.69042	-0.23691	-0.18862	0.45175	0.18228	0.15667	0.00205	0.02097	0.08331
22.385	1.69064	-0.23014	-0.17916	0.44871	0.17777	0.17182	0.00204	0.02092	0.08389
22.396	1.68929	-0.22887	-0.16493	0.44628	0.18274	0.18310	0.00204	0.02098	0.08433
22.407	1.68672	-0.23649	-0.16347	0.44439	0.19005	0.17926	0.00203	0.02105	0.08418
22.418	1.68747	-0.23785	-0.15216	0.44419	0.18417	0.19133	0.00203	0.02099	0.08464
22.429	1.68599	-0.23372	-0.15946	0.44171	0.17663	0.17756	0.00202	0.02091	0.08411
22.440	1.68403	-0.22077	-0.16229	0.44008	0.18874	0.16206	0.00202	0.02104	0.08352
22.451	1.68481	-0.22378	-0.16469	0.44249	0.19093	0.16467	0.00203	0.02106	0.08362
22.462	1.68799	-0.24722	-0.15883	0.44745	0.16427	0.17051	0.00204	0.02078	0.08384
22.473	1.69243	-0.25539	-0.14926	0.45332	0.15485	0.16822	0.00205	0.02068	0.08376
22.484	1.69326	-0.24474	-0.15967	0.45331	0.16294	0.15157	0.00205	0.02077	0.08312
22.495	1.69138	-0.23162	-0.17197	0.45147	0.16741	0.14096	0.00205	0.02082	0.08271
22.506	1.69271	-0.22555	-0.17892	0.45161	0.16814	0.14586	0.00205	0.02082	0.08290
22.517	1.69257	-0.21584	-0.19527	0.45106	0.17277	0.12706	0.00205	0.02087	0.08217
22.528	1.69751	-0.22287	-0.18309	0.45591	0.17338	0.13757	0.00206	0.02088	0.08258
22.539	1.69924	-0.22462	-0.16812	0.45627	0.17288	0.15284	0.00206	0.02087	0.08316
22.550	1.69832	-0.21915	-0.15684	0.45494	0.17958	0.16875	0.00206	0.02094	0.08378
22.561	1.69737	-0.20833	-0.15128	0.45239	0.19481	0.18188	0.00205	0.02110	0.08428
22.572	1.69422	-0.23042	-0.15360	0.44826	0.18462	0.19237	0.00204	0.02100	0.08468
22.583	1.69361	-0.24613	-0.16583	0.45044	0.17006	0.18216	0.00205	0.02084	0.08429
22.594	1.69737	-0.25090	-0.17461	0.45432	0.17404	0.16767	0.00206	0.02088	0.08373
22.605	1.69770	-0.24731	-0.16984	0.45425	0.16750	0.17500	0.00206	0.02082	0.08402
22.616	1.69594	-0.24674	-0.16172	0.45187	0.15609	0.19126	0.00205	0.02070	0.08464
22.627	1.69573	-0.24851	-0.16172	0.45018	0.15756	0.18965	0.00205	0.02071	0.08458
22.638	1.69656	-0.22890	-0.16227	0.44438	0.17370	0.18333	0.00203	0.02088	0.08434
22.649	1.69861	-0.22367	-0.15797	0.43921	0.17825	0.18656	0.00202	0.02093	0.08446
22.660	1.70106	-0.22562	-0.15563	0.43906	0.19244	0.19186	0.00202	0.02108	0.08466
22.671	1.70600	-0.21642	-0.15812	0.44333	0.21856	0.19362	0.00203	0.02135	0.08473
22.682	1.71386	-0.20898	-0.16368	0.45187	0.23228	0.18082	0.00205	0.02150	0.08424
22.693	1.72418	-0.20749	-0.16356	0.46254	0.22455	0.18110	0.00208	0.02142	0.08425
22.704	1.74017	-0.21468	-0.15767	0.47545	0.20983	0.19541	0.00211	0.02126	0.08480
22.715	1.76258	-0.21788	-0.16507	0.49430	0.20478	0.18469	0.00215	0.02121	0.08439
22.726	1.79381	-0.20669	-0.17056	0.52545	0.21024	0.18060	0.00223	0.02127	0.08423
22.737	1.83540	-0.19753	-0.16142	0.56615	0.22933	0.18972	0.00233	0.02147	0.08458
22.748	1.88567	-0.19768	-0.16472	0.61492	0.22437	0.18288	0.00245	0.02142	0.08432
22.759	1.94668	-0.18268	-0.16883	0.67327	0.21951	0.17431	0.00259	0.02136	0.08399
22.770	2.01874	-0.17070	-0.16663	0.74238	0.22196	0.17633	0.00276	0.02139	0.08407
22.781	2.09794	-0.14920	-0.15988	0.81827	0.25712	0.18944	0.00295	0.02176	0.08457
22.792	2.18276	-0.13502	-0.15422	0.89867	0.27833	0.19656	0.00314	0.02198	0.08485
22.803	2.27377	-0.12250	-0.15161	0.98750	0.29772	0.18789	0.00336	0.02219	0.08451
22.814	2.35960	-0.10497	-0.14893	1.07330	0.32637	0.18646	0.00357	0.02249	0.08446
22.825	2.43997	-0.09629	-0.14887	1.15276	0.33221	0.19074	0.00377	0.02255	0.08462
22.836	2.50961	-0.08463	-0.13750	1.21924	0.34434	0.20185	0.00393	0.02268	0.08505
22.847	2.55678	-0.05977	-0.14375	1.26402	0.37598	0.19635	0.00404	0.02301	0.08484
22.858	2.58241	-0.05421	-0.14432	1.28648	0.38068	0.19999	0.00409	0.02306	0.08498
22.869	2.58062	-0.07259	-0.14638	1.28349	0.35607	0.19576	0.00409	0.02280	0.08481
22.880	2.55779	-0.06815	-0.13644	1.25887	0.36597	0.20109	0.00403	0.02291	0.08502
22.891	2.51542	-0.07326	-0.13031	1.21406	0.36621	0.21606	0.00392	0.02291	0.08560
22.902	2.46041	-0.07481	-0.13858	1.15672	0.36168	0.20178	0.00378	0.02286	0.08505
22.913	2.40048	-0.07575	-0.14602	1.09679	0.36521	0.18761	0.00363	0.02290	0.08450
22.924	2.33447	-0.09337	-0.14929	1.03161	0.35962	0.19464	0.00347	0.02284	0.08477
22.935	2.27464	-0.10500	-0.15026	0.96950	0.35216	0.19086	0.00332	0.02276	0.08463
22.946	2.21868	-0.13279	-0.15157	0.90942	0.31276	0.17986	0.00317	0.02235	0.08420
22.957	2.16979	-0.13961	-0.15125	0.86141	0.31031	0.17821	0.00305	0.02232	0.08414
22.968	2.12554	-0.14507	-0.15756	0.81705	0.29967	0.17848	0.00294	0.02221	0.08415
22.979	2.08813	-0.15316	-0.14914	0.77890	0.26330	0.19129	0.00285	0.02183	0.08464
22.990	2.05283	-0.15912	-0.15651	0.74134	0.24698	0.18582	0.00276	0.02165	0.08443
23.001	2.01684	-0.17736	-0.15482	0.70476	0.23104	0.17560	0.00267	0.02149	0.08404
23.012	1.98642	-0.18823	-0.15051	0.67690	0.22778	0.19164	0.00260	0.02145	0.08466
23.023	1.95834	-0.19869	-0.15096	0.64913	0.22499	0.18807	0.00253	0.02142	0.08452
23.034	1.93593	-0.20538	-0.14534	0.62818	0.22221	0.19502	0.00248	0.02139	0.08479
23.045	1.91214	-0.20627	-0.15670	0.59856	0.23097	0.18966	0.00241	0.02149	0.08458
23.056	1.89084	-0.19975	-0.17427	0.57729	0.23462	0.18407	0.00236	0.02152	0.08437
23.067	1.87729	-0.18977	-0.17466	0.56630	0.23538	0.18419	0.00233	0.02153	0.08437
23.078	1.86525	-0.20333	-0.16982	0.55522	0.23408	0.18584	0.00230	0.02152	0.08443
23.089	1.85338	-0.21130	-0.17613	0.54412	0.22828	0.17511	0.00228	0.02146	0.08402
23.100	1.84298	-0.22140	-0.17946	0.53301	0.21192	0.16944	0.00225	0.02128	0.08380
23.111	1.83685	-0.22426	-0.17794	0.52784	0.20598	0.16299	0.00224	0.02122	0.08355
23.122	1.83098	-0.22760	-0.17886	0.52475	0.21437	0.15351	0.00223	0.02131	0.08319
23.133	1.82961	-0.22401	-0.17712	0.52798	0.20965	0.16117	0.00224	0.02126	0.08348
23.144	1.82616	-0.22223	-0.17407	0.52626	0.19987	0.17031	0.00223	0.02116	0.08384
23.155	1.82291	-0.20821	-0.18578	0.52503	0.20185	0.15764	0.00223	0.02118	0.08335
23.166	1.82186	-0.20222	-0.17009	0.52742	0.21313	0.16828	0.00223	0.02130	0.08376
23.177	1.81888	-0.21149	-0.17580	0.52828	0.20280	0.16771	0.00224	0.02119	0.08374
23.188	1.81644	-0.20302	-0.17747	0.53069	0.21619	0.17096	0.00224	0.02133	0.08386
23.199	1.81456	-0.20484	-0.17327	0.53175	0.20908	0.16908	0.00224	0.02125	0.08379
23.210	1.81674	-0.19555	-0.16569	0.53522	0.22054	0.16916	0.00225	0.02138	0.08379
23.221	1.81260	-0.20289	-0.16236	0.53418	0.20315	0.17643	0.00225	0.02119	0.08407
23.232	1.80651	-0.19923	-0.16597	0.53118	0.22324	0.17431	0.00224	0.02140	0.08399
23.243	1.80390	-0.19210	-0.16857	0.53112	0.24838	0.17022	0.00224	0.02167	0.08383
23.254	1.80216	-0.19303	-0.17542	0.53116	0.24808	0.16176	0.00224	0.02167	0.08351
23.265	1.80075	-0.20108	-0.17558	0.53205	0.24394	0.15904	0.00225	0.02162	0.08340
23.276	1.79775	-0.21326	-0.16282	0.53370	0.22183	0.17285	0.00225	0.02139	0.08393
23.287	1.79507	-0.22708	-0.15262	0.53549	0.20023	0.17709	0.00225	0.02116	0.08410
23.298	1.79192	-0.22909	-0.14654	0.53581	0.20904	0.18052	0.00225	0.02125	0.08423
23.309	1.78943	-0.21938	-0.15453	0.53347	0.22230	0.17337	0.00225	0.02139	0.08395
23.320	1.78617	-0.20926	-0.16379	0.53254	0.22554	0.16940	0.00225	0.02143	0.08380
23.331	1.78076	-0.20385	-0.16016	0.53266	0.22305	0.18025	0.00225	0.02140	0.08422
23.342	1.77801	-0.20265	-0.15251	0.53218	0.21637	0.19448	0.00225	0.02133	0.08477
23.353	1.77572	-0.20682	-0.15478	0.53024	0.20219	0.19457	0.00224	0.02118	0.08477
23.364	1.77507	-0.21051	-0.15170	0.53056	0.19378	0.18556	0.00224	0.02109	0.08442
23.375	1.77645	-0.20672	-0.14193	0.53255	0.20463	0.18536	0.00225	0.02121	0.08441
23.386	1.77806	-0.19380	-0.14801	0.53430	0.22530	0.18133	0.00225	0.02143	0.08426
23.397	1.78038	-0.18409	-0.16142	0.53617	0.24146	0.16847	0.00226	0.02160	0.08377
23.408	1.78289	-0.18483	-0.16870	0.53898	0.23718	0.15304	0.00226	0.02155	0.08317
23.419	1.78682	-0.19462	-0.17357	0.54404	0.21502	0.14317	0.00227	0.02132	0.08279
23.430	1.79112	-0.20852	-0.17146	0.54831	0.19722	0.15148	0.00229	0.02113	0.08311
23.441	1.79466	-0.20905	-0.16584	0.55468	0.20030	0.15859	0.00230	0.02116	0.08339
23.452	1.79820	-0.20486	-0.16929	0.56346	0.22134	0.15515	0.00232	0.02138	0.08325
23.463	1.80373	-0.20166	-0.17920	0.57057	0.23148	0.14091	0.00234	0.02149	0.08271
23.474	1.80836	-0.19758	-0.18505	0.57613	0.22876	0.13057	0.00235	0.02146	0.08231
23.485	1.81404	-0.19524	-0.17382	0.58413	0.22314	0.14530	0.00237	0.02140	0.08287
23.496	1.82042	-0.18832	-0.16971	0.59512	0.21848	0.15563	0.00240	0.02135	0.08327
23.507	1.82379	-0.18973	-0.17582	0.60490	0.20377	0.15471	0.00242	0.02120	0.08324
23.518	1.82767	-0.19478	-0.18152	0.61302	0.18862	0.14796	0.00244	0.02104	0.08298
23.529	1.83272	-0.18549	-0.18639	0.62199	0.21213	0.14721	0.00247	0.02129	0.08295
23.540	1.83927	-0.16922	-0.17447	0.63222	0.22631	0.16462	0.00249	0.02144	0.08362
23.551	1.84286	-0.17107	-0.17583	0.63652	0.23618	0.15710	0.00250	0.02154	0.08333
23.562	1.84797	-0.18123	-0.17906	0.64573	0.23847	0.14399	0.00252	0.02156	0.08282
23.573	1.85188	-0.17966	-0.17466	0.65494	0.24331	0.15693	0.00255	0.02162	0.08332
23.584	1.85627	-0.16313	-0.16590	0.66487	0.26812	0.16660	0.00257	0.02188	0.08369
23.595	1.86231	-0.15777	-0.16790	0.67751	0.26404	0.15789	0.00260	0.02183	0.08336
23.606	1.87032	-0.16180	-0.17106	0.68858	0.23368	0.15590	0.00263	0.02151	0.08328
23.617	1.87899	-0.16045	-0.17135	0.70005	0.24533	0.16547	0.00266	0.02164	0.08365
23.628	1.88599	-0.16611	-0.16862	0.70867	0.24512	0.17633	0.00268	0.02163	0.08407
23.639	1.89503	-0.16795	-0.16770	0.72171	0.24104	0.17621	0.00271	0.02159	0.08406
23.650	1.90454	-0.15972	-0.17803	0.73437	0.23164	0.17075	0.00274	0.02149	0.08385
23.661	1.91629	-0.14795	-0.18256	0.74985	0.26495	0.16770	0.00278	0.02184	0.08374
23.672	1.93241	-0.13925	-0.17035	0.76707	0.30089	0.18134	0.00282	0.02222	0.08426
23.683	1.95327	-0.12186	-0.16090	0.78845	0.33298	0.18291	0.00287	0.02256	0.08432
23.694	1.98314	-0.13658	-0.15076	0.82043	0.31136	0.17738	0.00295	0.02233	0.08411
23.705	2.02322	-0.13326	-0.14129	0.86468	0.32082	0.18639	0.00306	0.02243	0.08445
23.716	2.06974	-0.12940	-0.13343	0.91341	0.31693	0.20624	0.00318	0.02239	0.08522
23.727	2.12692	-0.11774	-0.13070	0.97366	0.31970	0.21839	0.00333	0.02242	0.08569
23.738	2.19434	-0.10621	-0.12365	1.04647	0.31593	0.22866	0.00351	0.02238	0.08608
23.749	2.27017	-0.08913	-0.12498	1.12828	0.33372	0.23430	0.00371	0.02257	0.08630
23.760	2.34953	-0.07765	-0.12484	1.20942	0.33844	0.23008	0.00390	0.02262	0.08613
23.771	2.44102	-0.04736	-0.11547	1.30011	0.35971	0.22278	0.00413	0.02284	0.08585
23.782	2.53736	-0.01603	-0.11946	1.39728	0.40848	0.22336	0.00436	0.02336	0.08588
23.793	2.63532	0.00132	-0.11867	1.49417	0.42707	0.23201	0.00460	0.02355	0.08621
23.804	2.74109	0.00604	-0.10936	1.59965	0.41132	0.23159	0.00486	0.02339	0.08619
23.815	2.84699	0.04297	-0.09932	1.70688	0.43814	0.24535	0.00512	0.02367	0.08672
23.826	2.95008	0.06757	-0.09636	1.81159	0.46981	0.25056	0.00538	0.02400	0.08692
23.837	3.05031	0.09081	-0.09273	1.91389	0.48627	0.25313	0.00563	0.02418	0.08702
23.848	3.14936	0.11329	-0.08693	2.01181	0.50353	0.25750	0.00587	0.02436	0.08719
23.859	3.25552	0.13670	-0.07355	2.11920	0.53391	0.26244	0.00613	0.02468	0.08738
23.870	3.37578	0.16632	-0.06792	2.23862	0.57088	0.26051	0.00642	0.02507	0.08730
23.881	3.52037	0.18840	-0.06009	2.38226	0.59072	0.27125	0.00678	0.02528	0.08772
23.892	3.70060	0.22426	-0.05951	2.56485	0.62730	0.28348	0.00722	0.02566	0.08819
23.903	3.92044	0.29228	-0.04272	2.78219	0.71609	0.31537	0.00776	0.02660	0.08941
23.914	4.17731	0.33977	-0.01897	3.03697	0.77522	0.33580	0.00838	0.02722	0.09020
23.925	4.45365	0.38502	-0.00970	3.31244	0.81860	0.35010	0.00905	0.02768	0.09075
23.936	4.73064	0.44193	-0.00573	3.58927	0.86320	0.35127	0.00973	0.02815	0.09080
23.947	4.98740	0.49844	0.01074	3.84701	0.90974	0.35073	0.01036	0.02864	0.09077
23.958	5.19441	0.53385	0.02294	4.05479	0.94746	0.35467	0.01087	0.02904	0.09093
23.969	5.33722	0.54380	0.01860	4.19455	0.96702	0.34766	0.01121	0.02925	0.09066
23.980	5.41567	0.55367	0.00126	4.27020	0.97966	0.33639	0.01140	0.02938	0.09022
23.991	5.42978	0.57388	-0.00318	4.28288	1.01013	0.33379	0.01143	0.02970	0.09012
24.002	5.39061	0.57123	0.00419	4.24318	0.99609	0.33863	0.01133	0.02955	0.09031
24.013	5.32132	0.53683	0.00806	4.17243	0.94936	0.34409	0.01116	0.02906	0.09052
24.024	5.24169	0.50586	0.00653	4.08941	0.92606	0.33960	0.01096	0.02881	0.09035
24.035	5.16527	0.49450	-0.00060	4.01193	0.91084	0.32920	0.01077	0.02865	0.08995
24.046	5.10919	0.49258	-0.00942	3.95523	0.89502	0.31801	0.01063	0.02849	0.08952
24.057	5.08904	0.48066	-0.00721	3.93458	0.87490	0.32660	0.01058	0.02828	0.08985
24.068	5.12503	0.49606	0.00293	3.96907	0.89015	0.34064	0.01066	0.02844	0.09039
24.079	5.25747	0.54899	0.02576	4.09799	0.96096	0.36761	0.01098	0.02918	0.09142
24.090	5.57124	0.63117	0.06677	4.40836	1.05141	0.42055	0.01174	0.03014	0.09346
24.101	6.31639	0.84329	0.13651	5.14992	1.26231	0.48682	0.01355	0.03236	0.09601
24.112	8.02250	1.31017	0.29015	6.85294	1.74025	0.62805	0.01772	0.03740	0.10144
24.123	11.48583	2.21139	0.58790	10.31035	2.64414	0.92475	0.02619	0.04693	0.11285
24.134	17.94923	3.88081	1.10491	16.76670	4.31542	1.44549	0.04200	0.06456	0.13288
24.145	29.12513	6.79796	1.98856	27.93627	7.23552	2.32695	0.06935	0.09535	0.16677
24.156	47.96083	11.84087	3.51756	46.76034	12.28351	3.85508	0.11544	0.14858	0.22554
24.167	79.48737	20.19908	5.96120	78.27626	20.64031	6.29663	0.19261	0.23670	0.31944
24.178	127.13198	32.16754	9.24852	125.91187	32.60426	9.58932	0.30925	0.36286	0.44607
24.189	187.33057	46.35712	12.92351	186.09771	46.78913	13.26336	0.45662	0.51243	0.58736
24.200	249.84876	60.36498	16.39371	248.60399	60.80038	16.72352	0.60968	0.66018	0.72043
24.211	305.72117	72.37472	19.25545	304.46103	72.80301	19.57281	0.74645	0.78675	0.83000
24.222	349.72252	81.47555	21.35628	348.44652	81.89136	21.68337	0.85415	0.88258	0.91117
24.233	380.64450	87.63141	22.72053	379.34931	88.03683	23.05733	0.92982	0.94738	0.96401
24.244	399.62326	91.20731	23.45276	398.31145	91.61434	23.79003	0.97625	0.98511	0.99219
24.255	408.54719	92.64326	23.66907	407.21735	93.02662	23.99321	0.99806	1.00000	1.00000
24.266	409.36122	92.36750	23.48512	408.01054	92.73930	23.81275	1.00000	0.99697	0.99306
24.277	403.90724	90.78777	22.99112	402.53348	91.16858	23.31315	0.98659	0.98041	0.97385
24.288	393.78947	88.22286	22.26610	392.39691	88.59411	22.57868	0.96177	0.95326	0.94560
24.299	380.12500	84.87445	21.36351	378.71418	85.25145	21.67973	0.92826	0.91801	0.91103
24.310	363.88454	81.03437	20.34400	362.45457	81.41280	20.65894	0.88845	0.87753	0.87177
24.321	345.94776	76.83671	19.25088	344.50776	77.19651	19.56431	0.84451	0.83307	0.82968
24.332	326.91688	72.43790	18.09791	325.46935	72.79820	18.40960	0.79789	0.78669	0.78527
24.343	307.27702	67.92167	16.93397	305.82847	68.29342	17.25849	0.74980	0.73919	0.74100
24.354	287.29129	63.37152	15.77028	285.84547	63.74142	16.10328	0.70087	0.69119	0.69657
24.365	267.34676	58.84772	14.61798	265.90644	59.21659	14.94458	0.65204	0.64348	0.65201
24.376	247.68641	54.39552	13.49396	246.24904	54.76259	13.80549	0.60391	0.59651	0.60821
24.387	228.51812	50.05931	12.40585	227.08206	50.43758	12.71731	0.55698	0.55091	0.56636
24.398	210.08883	45.91226	11.35518	208.65927	46.29155	11.66880	0.51187	0.50719	0.52604
24.409	192.49199	41.96378	10.35401	191.07202	42.35910	10.67467	0.46880	0.46572	0.48781
24.420	175.82706	38.21832	9.42190	174.41692	38.62439	9.74723	0.42802	0.42634	0.45214
24.431	160.30388	34.76050	8.56043	158.90262	35.15417	8.88285	0.39003	0.38974	0.41890
24.442	145.98730	31.59291	7.77629	144.59795	31.98211	8.07995	0.35501	0.35630	0.38802
24.453	132.99408	28.74380	7.06188	131.61260	29.14272	7.36047	0.32321	0.32635	0.36035
24.464	121.26553	26.17458	6.42620	119.88997	26.56538	6.73031	0.29451	0.29918	0.33612
24.475	110.74352	23.86242	5.85250	109.37033	24.26591	6.16878	0.26875	0.27493	0.31452
24.486	101.37811	21.80751	5.35288	100.01291	22.22230	5.67864	0.24584	0.25338	0.29567
24.497	93.03591	19.96820	4.90154	91.67460	20.38248	5.22906	0.22542	0.23398	0.27838
24.508	85.56788	18.33054	4.48204	84.20858	18.76450	4.81603	0.20714	0.21692	0.26250
24.519	78.79661	16.83733	4.11723	77.44150	17.27319	4.45724	0.19057	0.20119	0.24870
24.530	72.56209	15.45900	3.77505	71.21102	15.88361	4.11433	0.17531	0.18654	0.23551
24.541	66.74128	14.15405	3.44953	65.39419	14.56472	3.79702	0.16107	0.17263	0.22331
24.552	61.24479	12.93182	3.13274	59.90317	13.32527	3.47677	0.14762	0.15956	0.21099
24.563	56.03154	11.77809	2.82481	54.69105	12.17983	3.17111	0.13486	0.14748	0.19924
24.574	51.05889	10.64769	2.53676	49.72176	11.05800	2.88046	0.12269	0.13565	0.18806
24.585	46.31992	9.57475	2.26743	44.98887	9.97674	2.60191	0.11110	0.12425	0.17735
24.596	41.85093	8.58252	2.01203	40.52288	8.99093	2.33806	0.10017	0.11386	0.16720
24.607	37.68599	7.65778	1.78519	36.36239	8.06158	2.11041	0.08998	0.10406	0.15845
24.618	33.86069	6.80733	1.58750	32.54274	7.20120	1.92119	0.08063	0.09499	0.15117
24.629	30.37989	6.04398	1.40377	29.06846	6.44850	1.74817	0.07212	0.08705	0.14452
24.640	27.24878	5.35080	1.23655	25.94112	5.78224	1.58289	0.06446	0.08002	0.13816
24.651	24.46968	4.75442	1.09246	23.16586	5.17756	1.43709	0.05767	0.07365	0.13255
24.662	22.02148	4.22770	0.96036	20.72502	4.63829	1.29808	0.05169	0.06796	0.12721
24.673	19.88631	3.76450	0.83922	18.59529	4.18563	1.17662	0.04648	0.06319	0.12254
24.684	18.02925	3.37330	0.74720	16.74227	3.78471	1.09116	0.04194	0.05896	0.11925
24.695	16.42377	3.03989	0.65735	15.14282	3.43126	0.99547	0.03802	0.05523	0.11557
24.706	15.03727	2.74461	0.58390	13.76201	3.12950	0.91659	0.03464	0.05205	0.11254
24.717	13.84841	2.49031	0.53308	12.57844	2.88532	0.86420	0.03174	0.04947	0.11052
24.728	12.82599	2.26743	0.47346	11.56247	2.67800	0.79882	0.02925	0.04729	0.10801
24.739	11.94945	2.08400	0.41310	10.69141	2.49916	0.73668	0.02712	0.04540	0.10562
24.750	11.18665	1.92606	0.37191	9.93306	2.35066	0.69860	0.02526	0.04384	0.10415
24.761	10.52190	1.76941	0.34617	9.27257	2.20944	0.67602	0.02365	0.04235	0.10328
24.772	9.94142	1.63083	0.31333	8.69613	2.06852	0.64315	0.02224	0.04086	0.10202
24.783	9.43276	1.52516	0.27758	8.19117	1.95367	0.61555	0.02100	0.03965	0.10096
