time	signal1	signal2	signal3	subtracted1	subtracted2	subtracted3	normalized1	normalized2	normalized3
16.918	2.35169	0.00485	-0.14343	0.6298000000000001	0.38962	0.15444999999999998	0.0030822873220397455	0.020942798066946388	0.08322616571702825
16.929	2.35663	-0.00352	-0.14248	0.6403000000000001	0.39291	0.15739999999999998	0.0031137952680286443	0.02097611470482978	0.08333961468883445
16.94	2.36198	-0.01187	-0.1379	0.64727	0.38445	0.15989	0.003134710542651751	0.0208904433502725	0.0834353733124946
16.951	2.37043	-0.00411	-0.14069	0.6564599999999998	0.37657999999999997	0.14719999999999997	0.0031622874972839395	0.020810746711931387	0.08294735044733505
16.962	2.37433	-0.00775	-0.13853	0.66334	0.36427000000000004	0.14416	0.003182932703798571	0.020686087802404184	0.08283044032045679
16.973	2.37512	-0.00884	-0.13454	0.6646099999999999	0.37362999999999996	0.15725	0.003186743664884847	0.020780873130850537	0.08333384609704769
16.984	2.37764	-0.01362	-0.13187	0.66675	0.39054	0.16554000000000002	0.0031931652843530606	0.020952114573588556	0.08365265693646241
16.995	2.38232	-0.00889	-0.13548	0.67401	0.4021	0.15369	0.0032149507784368135	0.02106917850487486	0.0831969381853087
17.006	2.38591	-0.0089	-0.13888	0.6791	0.3827	0.15563	0.0032302246303495276	0.020872721734377077	0.08327154530575073
17.017	2.39003	-0.00935	-0.13814	0.6842899999999998	0.37029999999999996	0.17050999999999997	0.0032457985579383256	0.020747151427460968	0.08384378961099694
17.028	2.39681	-0.00608	-0.13945	0.6926999999999999	0.38303000000000004	0.17073000000000002	0.0032710349222970533	0.020876063524803073	0.08385225021228417
17.039	2.40343	-0.00583	-0.14058	0.7004100000000002	0.39568	0.16302999999999998	0.003294170756923189	0.021004165491132813	0.0835561291672307
17.05	2.40862	-0.00554	-0.14129	0.70526	0.4008	0.15561	0.003308724427213299	0.021056013875923978	0.08327077616017917
17.061	2.41314	-0.00315	-0.14396	0.7081399999999998	0.40685	0.15561	0.003317366606684539	0.021117280033733855	0.08327077616017917
17.072	2.42115	-0.01241	-0.14391	0.7165199999999998	0.38769000000000003	0.15866	0.003342512948340441	0.02092325365627316	0.0833880708598432
17.083	2.42999	-0.02301	-0.14931	0.7248100000000002	0.37269	0.15571000000000002	0.003367389221887868	0.020771354091455283	0.08327462188803701
17.094	2.43832	-0.03576	-0.15733	0.7298800000000001	0.35899	0.14198999999999998	0.0033826030586653648	0.020632619155588294	0.08274698802594173
17.105	2.45072	-0.0471	-0.15882	0.74101	0.34426999999999996	0.13867	0.0034160014814135975	0.020483555049313686	0.08261930986106153
17.116	2.46234	-0.03874	-0.15872	0.7491300000000003	0.35809	0.14302	0.00344036762631168	0.02062350518169922	0.08278659902287745
17.127	2.47179	-0.03351	-0.15775	0.7535099999999999	0.36288000000000004	0.14778999999999998	0.0034535109409241913	0.020672011776064397	0.0829700402416963
17.138	2.48303	-0.02026	-0.15406	0.7624599999999999	0.38437	0.15419000000000002	0.0034803677139337765	0.020889633219260136	0.08321616682459787
17.149	2.49487	-0.00421	-0.15156	0.7707700000000002	0.40026	0.15517	0.00350530400261642	0.021050545491590533	0.08325385495760469
17.16	2.50746	-0.01006	-0.15321	0.78075	0.37415	0.15341	0.003535251555089678	0.020786138982430893	0.08318617014730675
17.171	2.52057	-0.0006	-0.15174	0.7940000000000003	0.37344	0.14465999999999998	0.003575011582170908	0.020778949069696177	0.08284966895974599
17.182	2.5325	0.01342	-0.14773	0.8063600000000002	0.37927	0.14270999999999998	0.0036121009357349835	0.020837987367222057	0.08277467726651816
17.193	2.54412	0.01294	-0.15248	0.8165799999999999	0.38914	0.13794	0.003642768669830844	0.020937937280872218	0.08259123604769932
17.204	2.55431	0.00572	-0.1579	0.8228	0.39493	0.13512	0.0036614333768833158	0.02099657051289192	0.08248278652210832
17.215	2.5654	-0.00105	-0.15033	0.8296199999999998	0.39251	0.14281000000000002	0.0036818985379922955	0.02097206404976797	0.08277852299437599
17.226	2.57819	0.00877	-0.14538	0.8372600000000001	0.38755	0.15639999999999998	0.0037048243196451712	0.020921835927001524	0.0833011574102561
17.237	2.59191	0.02312	-0.14571	0.84514	0.38534	0.16037	0.0037284702829206494	0.020899456057785027	0.08345383280621223
17.248	2.60501	0.01721	-0.14697	0.85483	0.37593	0.15293	0.003757547615933262	0.020804164397455943	0.08316771065358913
17.259	2.61858	0.01196	-0.15538	0.8666	0.37878	0.1468	0.0037928665230084375	0.02083302531477134	0.0829319675359037
17.27	2.63425	0.01674	-0.15444	0.8784000000000003	0.39652	0.15241000000000002	0.003828275452786439	0.02101267186676261	0.08314771286872838
17.281	2.64761	0.02318	-0.15734	0.8855099999999998	0.4014	0.14795	0.0038496108333560632	0.02106208985851669	0.08297619340626883
17.292	2.66202	0.01879	-0.16735	0.8949800000000001	0.38443000000000005	0.13016	0.00387802799988129	0.020890240817519407	0.08229203842035958
17.303	2.67684	0.02023	-0.17168	0.9027799999999999	0.39625000000000005	0.11274	0.0039014339026159	0.021009937674595892	0.08162211262752433
17.314	2.69524	0.00846	-0.16825	0.9125300000000001	0.39466	0.11552999999999997	0.003930691281034164	0.020993836320725195	0.081729408434758
17.325	2.71355	-0.01333	-0.16285	0.9229200000000002	0.38689	0.12755	0.00396186914377937	0.02091515234614954	0.08219166492327003
17.336	2.72814	-0.02101	-0.16757	0.9331499999999997	0.38275000000000003	0.11549999999999999	0.003992566885442838	0.020873228066259807	0.08172825471640063
17.347	2.74143	-0.01649	-0.17162	0.9431499999999997	0.37206	0.11470999999999998	0.004022574453051314	0.020764974309732932	0.08169787346632372
17.358	2.75419	-0.02685	-0.1532	0.9490799999999999	0.34229000000000004	0.14637	0.0040403689406431405	0.02046350430675773	0.08291543090611501
17.369	2.76002	-0.02278	-0.14511	0.9454099999999999	0.351	0.16282	0.004029356163330829	0.02055170732072864	0.08354805313872923
17.38	2.77149	-0.0193	-0.15377	0.94987	0.36002	0.14158	0.00404273953848421	0.020643049592372453	0.08273122054172459
17.391	2.78501	-0.02953	-0.15896	0.9574700000000003	0.35768	0.14892	0.004065545289866652	0.02061935326026087	0.08301349696648985
17.402	2.79735	-0.02257	-0.15616	0.9623599999999999	0.35621	0.14813	0.004080218990427195	0.020604467102908714	0.08298311571641294
17.413	2.8089	0.00022	-0.14567	0.96516	0.37732	0.15147000000000002	0.004088621109357569	0.020818240423795736	0.08311156302686472
17.424	2.82339	-0.00017	-0.1405	0.9692299999999998	0.37707	0.15887999999999997	0.004100834189374217	0.0208157087643821	0.08339653146113045
17.435	2.83475	0.00846	-0.1371	0.9715800000000001	0.39261	0.1572	0.00410788596776221	0.02097307671353342	0.08333192323311879
17.446	2.84702	0.00787	-0.14373	0.9759500000000001	0.37866	0.15096	0.004120999274807114	0.0208318101182528	0.08309194981478973
17.457	2.85495	0.00795	-0.15072	0.9745300000000001	0.37443	0.14062	0.004116738200206711	0.020788974440974155	0.08269430155428936
17.468	2.86434	0.00121	-0.15991	0.9769899999999998	0.36771	0.12724000000000002	0.004124120061838394	0.020720923435935748	0.08217974316691073
17.479	2.87415	-0.01218	-0.15189	0.9787100000000002	0.35603999999999997	0.13269	0.004129281363467053	0.020602745574507447	0.08238933533516288
17.49	2.88705	-0.00877	-0.15112	0.98359	0.37014	0.14034	0.004143925056459988	0.020745531165436246	0.08268353351628742
17.501	2.89776	-0.0138	-0.14465	0.98396	0.3911	0.13728	0.004145035336461502	0.020957785490675087	0.0825658542438376
17.512	2.90864	-0.02081	-0.13703	0.9862500000000001	0.37455	0.14598999999999998	0.004151907069443843	0.0207901896374927	0.08290081714025521
17.523	2.91882	-0.01671	-0.13301	0.9866900000000003	0.37324	0.15602000000000002	0.0041532274024186164	0.020776923742165273	0.08328654364439629
17.534	2.9298	-0.00764	-0.11893	0.9858900000000002	0.36723	0.17696	0.004150826797009938	0.02071606264986158	0.08409183905782744
17.545	2.9356	-0.01216	-0.12819	0.97956	0.35591	0.16519999999999999	0.004131832006713773	0.02060142911161236	0.08363958146174577
17.556	2.94385	-0.01768	-0.13446	0.9762899999999999	0.36671	0.15546000000000001	0.0041220195321058015	0.020710796798281222	0.08326500756839242
17.567	2.95472	-0.03945	-0.15234	0.97892	0.33536	0.14042000000000002	0.004129911522386831	0.02039332670781187	0.0826866100985737
17.578	2.96531	-0.04287	-0.16054	0.9809300000000001	0.33188	0.14048000000000002	0.004135943043476135	0.02035808600877412	0.0826889175352884
17.589	2.97426	-0.0408	-0.15062	0.9771400000000001	0.33257	0.15247999999999998	0.004124570175352523	0.020365073388755747	0.08315040487822888
17.6	2.98179	-0.03945	-0.13941	0.9733500000000004	0.34715	0.1546	0.004113197307228911	0.02051271976575872	0.08323193430881501
17.611	2.98558	-0.0284	-0.14349	0.9641800000000003	0.36621000000000004	0.14601999999999998	0.004085680367731939	0.020705733479453963	0.08290197085861258
17.622	2.99066	-0.0282	-0.14815	0.9578500000000001	0.36152	0.13587	0.004066685577435773	0.02065823954885424	0.0825116294810421
17.633	2.99762	-0.0179	-0.14759	0.9515799999999999	0.36275	0.13759	0.004047870832545259	0.02067069531316931	0.08257777600019689
17.644	3.00312	-0.00584	-0.14567	0.9430800000000001	0.37515	0.15076000000000003	0.004022364400078056	0.020796265620085415	0.08308425835907406
17.655	3.00672	-0.01367	-0.14593	0.9348100000000001	0.36826	0.15455000000000002	0.003997548141665847	0.020726493086645738	0.08323001144488609
17.666	3.01309	-0.0068	-0.13022	0.9291800000000001	0.3803	0.16952	0.003980653881102275	0.02084841780400622	0.08380571690520433
17.677	3.01991	-0.00099	-0.12688	0.9222099999999998	0.39091000000000004	0.16316999999999998	0.003959738606479167	0.020955861429520727	0.08356151318623167
17.688	3.02394	0.00129	-0.1341	0.91452	0.38103000000000004	0.15226	0.00393666278698825	0.02085581024949402	0.08314194427694162
17.699	3.02657	-0.00316	-0.13777	0.9063400000000001	0.36473	0.15483999999999998	0.003912116596684518	0.020690746055725264	0.08324116405567383
17.71	3.02885	-0.02315	-0.14238	0.8959099999999998	0.34087	0.15119	0.0038808187036688774	0.0204491244812883	0.08310079498886278
17.721	3.03255	-0.03277	-0.14461	0.88463	0.33193999999999996	0.14131000000000002	0.0038469701674065182	0.020358693607033393	0.08272083707650843
17.732	3.03859	-0.01995	-0.13513	0.8749600000000002	0.35047999999999996	0.13210000000000002	0.003817952849529123	0.02054644146914829	0.08236664554080161
17.743	3.04299	-0.00483	-0.12957	0.86218	0.3669	0.13461000000000004	0.0037796031781254912	0.020712720859435586	0.08246317331003333
17.754	3.04604	-0.00687	-0.14293	0.8433800000000002	0.36254000000000003	0.12569000000000002	0.0037231889510215585	0.020668568719261857	0.08212013438511426
17.765	3.04984	-0.00627	-0.15373	0.82585	0.36043000000000003	0.12033000000000002	0.003670585685003901	0.02064720151381081	0.08191400337193418
17.776	3.05181	0.00349	-0.15301	0.8094300000000003	0.36809	0.12659	0.0036213132589907856	0.02072477155824447	0.0821547459358348
17.787	3.05495	0.00846	-0.15123	0.7944199999999997	0.38145	0.12952	0.003576271900010462	0.020860063437308923	0.08226742576206941
17.798	3.06184	0.01157	-0.14106	0.7846100000000003	0.38604000000000005	0.14232999999999998	0.00354683447618655	0.02090654470414319	0.08276006350065837
17.809	3.07084	0.00636	-0.1304	0.77983	0.3818	0.15555	0.003532490858869698	0.02086360776048801	0.08326846872346447
17.82	3.08095	-0.00474	-0.1249	0.77861	0.37321	0.15687999999999996	0.0035288299356214642	0.020776619943035635	0.08331961690397371
17.831	3.09087	-0.01265	-0.12711	0.7811599999999999	0.36605	0.15117000000000003	0.003536481865361625	0.020704113217429237	0.0831000258432912
17.842	3.10441	-0.01796	-0.13888	0.79386	0.37042	0.1456	0.0035745914762243887	0.020748366623979515	0.08288581880160965
17.853	3.12019	-0.0138	-0.14049	0.8114599999999998	0.37006	0.1537	0.0036274047952153045	0.020744721034423885	0.08319732275809448
17.864	3.13478	-0.00207	-0.136	0.82639	0.38034	0.16209	0.0036722060936547583	0.0208488228695124	0.08351997932536703
17.875	3.1479	-0.00805	-0.12768	0.8431199999999999	0.37527	0.16419000000000003	0.003722408754263737	0.020797480816603958	0.08360073961038161
17.886	3.16009	-0.02508	-0.11906	0.8599699999999997	0.35621	0.17297	0.003772971505684017	0.020604467102908714	0.08393839451629971
17.897	3.16961	-0.02436	-0.11754	0.8716300000000001	0.3637	0.17667000000000002	0.003807960329515501	0.020680315618941108	0.08408068644703971
17.908	3.1746	-0.0175	-0.12405	0.87947	0.36811	0.16786	0.0038314862625205446	0.02072497409099756	0.08374187782276424
17.919	3.17772	-0.02994	-0.12329	0.8845399999999999	0.36073	0.16264	0.0038467000992980413	0.02065023950510717	0.08354113082858514
17.93	3.17897	-0.05112	-0.11793	0.8879700000000001	0.32973	0.16396	0.0038569926949877493	0.020336313737816896	0.08359189443630859
17.941	3.18059	-0.0389	-0.12049	0.8879299999999999	0.3331	0.15468000000000004	0.0038568726647173145	0.020370440506712644	0.08323501089110127
17.952	3.18082	-0.03908	-0.12802	0.8851	0.33903	0.13627000000000003	0.003848380523084116	0.020430491468003978	0.08252701239247344
17.963	3.17705	-0.02798	-0.13825	0.8754	0.33672	0.13143999999999997	0.0038192731825038954	0.020407098935022024	0.0823412637369399
17.974	3.17354	-0.02388	-0.13419	0.8679399999999999	0.32987	0.14764000000000002	0.0037968875370679727	0.02033773146708853	0.08296427164990954
17.985	3.17282	-0.02943	-0.12757	0.86049	0.32872	0.1596	0.003774531899199659	0.020326085833785826	0.08342422070170688
17.996	3.17067	-0.02958	-0.13583	0.8516599999999999	0.33397	0.14222999999999997	0.003748035217001375	0.020379250681472078	0.08275621777280054
18.007	3.16912	-0.02457	-0.14608	0.8461400000000001	0.35109	0.13603000000000004	0.0037314710396814973	0.020552618718117546	0.08251778264561463
18.018	3.17265	-0.03264	-0.14315	0.8424900000000002	0.3536	0.13926	0.003720518277504404	0.020578036578630405	0.08264199965542278
18.029	3.17264	-0.03272	-0.13206	0.8351899999999999	0.36188	0.14503	0.0036986127531502162	0.02066188513840987	0.08286389815282
18.04	3.1751	-0.03772	-0.12995	0.8328700000000002	0.35712000000000005	0.15832000000000002	0.003691650997465051	0.020613682343174334	0.08337499538512655
18.051	3.18134	-0.03658	-0.14312	0.8345500000000001	0.35586	0.14236000000000001	0.0036966922688232745	0.02060092277972963	0.08276121721901573
18.062	3.18532	-0.02634	-0.14684	0.83446	0.35949000000000003	0.14439	0.003696422200714798	0.020637682474415556	0.08283928549452983
18.073	3.19038	-0.02792	-0.15539	0.8350300000000002	0.35707	0.13488999999999998	0.0036981326320684816	0.020613176011291607	0.08247394134803529
18.084	3.1968	-0.024	-0.15421	0.83643	0.36837	0.13018999999999997	0.0037023336915336675	0.020727607016787736	0.08229319213871693
18.095	3.20149	-0.01121	-0.15327	0.83805	0.38282	0.12779	0.0037071949174862407	0.020873936930895624	0.08220089467012884
18.106	3.20493	-0.01846	-0.15126	0.83792	0.36841	0.13715	0.0037068048191073303	0.020728012082293915	0.08256085479762242
18.117	3.20737	-0.01312	-0.14957	0.8402400000000001	0.3791	0.13501	0.003713766574792497	0.02083626583882079	0.08247855622146469
18.128	3.21055	-0.02014	-0.1199	0.84233	0.37881000000000004	0.16509000000000001	0.003720038156422668	0.020833329113900977	0.08363535116110216
18.139	3.21238	-0.006	-0.10183	0.8384900000000002	0.39274	0.17942	0.0037085152504610142	0.020974393176428508	0.08418644396313023
18.15	3.21293	-0.01308	-0.10324	0.8287900000000001	0.37983	0.17913	0.003679407909880793	0.02084365828430859	0.08417529135234249
18.161	3.21077	-0.02588	-0.10762	0.8187899999999999	0.35541	0.17744	0.003649400342272317	0.020596365792785093	0.08411029855154505
18.172	3.21194	-0.02139	-0.11854	0.8109899999999999	0.35388	0.16572	0.0036259944395377066	0.020580872037173674	0.08365957924660651
18.183	3.21251	-0.01788	-0.12675	0.8036699999999999	0.36043	0.15575999999999998	0.0036040289000483024	0.02064720151381081	0.08327654475196593
18.194	3.2135	-0.00928	-0.13391	0.7947499999999996	0.38244	0.16162	0.003577262149741542	0.0208700888085869	0.0835019044044352
18.205	3.21512	-0.01122	-0.14726	0.7854700000000001	0.3931	0.15414	0.0035494151270008783	0.020978038765984138	0.08321424396066895
18.216	3.21658	-0.00929	-0.15411	0.7786	0.40004	0.1484	0.0035287999280538556	0.021048317631306542	0.0829934991816291
18.227	3.21975	-0.01327	-0.15428	0.7741699999999998	0.38573	0.15901	0.0035155065756033005	0.02090340544647029	0.08340153090734563
18.238	3.22168	0.00375	-0.1472	0.7722100000000003	0.39935	0.17067	0.0035096250923520407	0.02104133025132492	0.08384994277556947
18.249	3.22534	0.013	-0.14393	0.77013	0.40912000000000004	0.16032000000000002	0.003503383518289477	0.021140267501209627	0.08345190994228331
18.26	3.23056	0.01159	-0.14019	0.7703100000000003	0.40574	0.15851	0.0035039236545064308	0.02110603946593733	0.08338230226805646
18.271	3.23339	0.01586	-0.14515	0.7674300000000001	0.40598999999999996	0.14715	0.003495281475035189	0.021108571125350965	0.08294542758340613
18.282	3.23554	0.02258	-0.15241	0.7646599999999997	0.41956	0.13445000000000001	0.00348696937880764	0.021245989598322867	0.0824570201454608
18.293	3.23414	-0.00273	-0.14589	0.7618999999999998	0.38878	0.13755000000000003	0.0034786872901477017	0.02093429169131659	0.08257623770905376
18.304	3.2306	-0.01076	-0.14391	0.7579500000000001	0.37461	0.13842999999999997	0.0034668343009423546	0.020790797235751973	0.08261008011420273
18.315	3.22457	-0.00067	-0.13914	0.7544	0.3848	0.14331999999999998	0.0034561816144413455	0.02089398767345158	0.08279813620645098
18.326	3.21892	0.00647	-0.149	0.7540199999999997	0.40552	0.13607	0.0034550413268722227	0.021103811605653337	0.08251932093675778
18.337	3.2134	0.01039	-0.16834	0.7529400000000002	0.40322	0.12125000000000002	0.0034518005095705087	0.02108052033904793	0.08194938406822627
18.348	3.20678	0.00294	-0.16908	0.7508300000000001	0.39647	0.12739	0.0034454689128051203	0.021012165534879886	0.0821855117586975
18.359	3.19724	-0.0083	-0.16172	0.7463199999999999	0.39057000000000003	0.13210000000000002	0.0034319354998136975	0.020952418372718187	0.08236664554080161
18.37	3.18413	-0.01687	-0.15994	0.73746	0.37552	0.13271999999999998	0.0034053487949125888	0.02080001247601759	0.08239048905352021
18.381	3.1702	-0.00482	-0.15561	0.7259699999999998	0.39132	0.13188000000000002	0.0033708700997304502	0.02096001335095908	0.0823581849395144
18.392	3.15762	0.00947	-0.15234	0.7220599999999999	0.41255	0.13549999999999998	0.0033591371407955366	0.021175001868364646	0.08249740028796809
18.403	3.14154	0.00699	-0.15115	0.7135099999999999	0.39545	0.1361	0.0033334806704902902	0.021001836364472268	0.08252047465511511
18.414	3.12599	-0.00276	-0.1553	0.7020599999999999	0.38129	0.13762000000000002	0.0032991220055785865	0.020858443175284198	0.08257892971855424
18.425	3.11193	-0.00815	-0.14759	0.6919900000000001	0.38429	0.13973999999999998	0.0032689043849968525	0.020888823088247774	0.08266045914914039
18.436	3.09641	-0.00451	-0.1386	0.6783200000000003	0.38928999999999997	0.14522000000000002	0.0032278840400760673	0.020939456276520396	0.08287120503574988
18.447	3.08212	0.00096	-0.13139	0.6676600000000001	0.38291000000000003	0.15537	0.0031958959730054325	0.020874848328284526	0.08326154641332036
18.458	3.0669	0.00482	-0.12199	0.6554099999999998	0.39322999999999997	0.16835	0.0031591367026850494	0.020979355228879226	0.08376072188926766
18.469	3.05132	0.00582	-0.12411	0.6434899999999999	0.4011	0.16532000000000002	0.0031233676820957472	0.021059051867220336	0.08364419633517517
18.48	3.03653	0.00989	-0.13666	0.6365500000000002	0.40440000000000004	0.13982	0.0031025424301754662	0.021092469771480268	0.08266353573142665
18.491	3.02017	0.01811	-0.14043	0.6285799999999999	0.41152	0.1275	0.0030786263987915108	0.021164571431580483	0.08218974205934111
18.502	3.00507	0.01524	-0.13772	0.6200999999999999	0.40579	0.13924999999999998	0.0030531799814595235	0.02110654579782006	0.082641615082637
18.513	2.99261	0.00622	-0.13534	0.6130599999999999	0.39799	0.14974	0.0030320546538631574	0.021027558024114764	0.08304503193492412
18.524	2.98098	0.00457	-0.13306	0.6094500000000003	0.38946000000000003	0.14822999999999997	0.0030212219219564987	0.02094117780492167	0.08298696144427077
18.535	2.97036	-0.00287	-0.14032	0.6088899999999997	0.38408000000000003	0.13951999999999998	0.0030195414981704226	0.020886696494340322	0.08265199854785316
18.546	2.95847	-0.0184	-0.143	0.60669	0.37526000000000004	0.14457	0.0030129398332965586	0.020797379550227413	0.08284620780467393
18.557	2.94277	-0.01432	-0.14164	0.6013299999999999	0.37323	0.15142	0.002996855777058416	0.020776822475788728	0.08310964016293579
18.568	2.92773	-0.00027	-0.14577	0.5962800000000001	0.37265	0.14050999999999997	0.0029817019554161366	0.020770949025949104	0.08269007125364573
18.579	2.91538	0.00336	-0.14802	0.5947	0.35921	0.13347999999999996	0.002976960759733997	0.020634847015872287	0.08241971658523978
18.59	2.90369	0.00546	-0.16031	0.5930300000000002	0.37070000000000003	0.12761	0.002971949495943382	0.020751202082522784	0.08219397235998473
18.601	2.89326	0.0117	-0.1578	0.59186	0.38231	0.13140000000000002	0.0029684386105331903	0.020868772345691813	0.08233972544579678
18.612	2.88005	0.0171	-0.14988	0.5878200000000002	0.40081	0.13934999999999997	0.0029563155532193667	0.021056115142300522	0.08264546081049483
18.623	2.86642	0.00904	-0.13641	0.5839700000000003	0.39389	0.15932	0.0029447626396901043	0.02098603880973121	0.08341345266370494
18.634	2.85218	-6e-05	-0.13618	0.5822100000000003	0.38319	0.15614999999999998	0.0029394813077910126	0.020877683786827795	0.08329154309061149
18.645	2.83844	0.01271	-0.13918	0.5794599999999996	0.38936	0.14908000000000002	0.00293122922669868	0.020940165141156212	0.0830196501310624
18.656	2.827	0.01119	-0.14753	0.5796199999999998	0.3756	0.14376	0.002931709347780416	0.02080082260702995	0.08281505740902545
18.667	2.81334	0.00796	-0.15023	0.5787900000000001	0.37284	0.14126999999999998	0.0029292187196689134	0.020772873087103464	0.08271929878536531
18.678	2.80337	0.01751	-0.14695	0.5786200000000004	0.38522	0.14109999999999998	0.00292870859101957	0.02089824086126648	0.08271276104800697
18.689	2.78894	0.02449	-0.15442	0.5742000000000003	0.39055	0.13896999999999998	0.0029154452461366237	0.0209522158399651	0.08263084704463505
18.7	2.77562	0.01075	-0.15165	0.57097	0.39025	0.14745999999999998	0.0029057528017990856	0.020949177848668742	0.08295734933976544
18.711	2.76547	0.00494	-0.15476	0.5724100000000001	0.40537	0.13862999999999998	0.0029100738915347063	0.02110229261000516	0.0826177715699184
18.722	2.76084	0.00549	-0.16362	0.5797400000000001	0.39728	0.12622	0.0029320694385917188	0.02102036811138005	0.0821405167427608
18.733	2.75649	0.00897	-0.16506	0.5849599999999997	0.40068	0.12132999999999997	0.0029477333888833415	0.021054798679405434	0.08195246065051255
18.744	2.75243	0.00734	-0.16342	0.59328	0.40345000000000003	0.12907999999999997	0.0029726996851335936	0.02108284946570847	0.08225050455949494
18.755	2.75031	-0.00903	-0.15526	0.6052999999999997	0.37794	0.13771	0.00300876878139898	0.020824518939141543	0.0825823908736263
18.766	2.75108	-0.00447	-0.15042	0.6185100000000001	0.38822	0.15167999999999998	0.003048408778209777	0.020928620774230057	0.08311963905536617
18.777	2.75918	0.00568	-0.15217	0.6375100000000002	0.39251	0.15527	0.00310542315666588	0.02097206404976797	0.08325770068546251
18.788	2.76869	0.01657	-0.15286	0.6591499999999999	0.38495	0.15084999999999998	0.0031703595329706192	0.02089550666909976	0.08308771951414612
18.799	2.7791	0.0328	-0.13941	0.6798600000000001	0.39146	0.15629	0.0032325052054877723	0.020961431080230717	0.08329692710961245
18.81	2.79363	0.01409	-0.13688	0.7031199999999997	0.36394	0.16538999999999998	0.0033023028077450844	0.02068274601197819	0.08364688834467565
18.821	2.80817	0.0168	-0.12915	0.7320799999999998	0.37826	0.16686	0.003389204723539229	0.020827759463190987	0.08370342054418586
18.832	2.82216	-0.0013	-0.1295	0.7599699999999996	0.37278	0.16781000000000001	0.0034728958295992653	0.020772265488844192	0.08373995495883532
18.843	2.83207	-0.00837	-0.13547	0.7809299999999997	0.37614000000000003	0.16638	0.0035357916913066295	0.020806290991363396	0.08368496105046826
18.854	2.83179	0.0007	-0.14182	0.7930599999999997	0.38434999999999997	0.17181999999999997	0.0035721908708157097	0.020889430686507043	0.08389416864593459
18.865	2.82179	0.00365	-0.13457	0.79474	0.3867	0.18269	0.0035772321421739346	0.020913228284995176	0.08431219926408151
18.876	2.80014	0.01549	-0.13706	0.7844899999999999	0.39387	0.16236000000000003	0.0035464743853752473	0.020985836276978122	0.08353036279058319
18.887	2.7749	0.01252	-0.12815	0.7689500000000002	0.38525	0.17522	0.003499842625311678	0.020898544660396118	0.08402492339310105
18.898	2.74709	0.00072	-0.13742	0.7484	0.37213999999999997	0.16689000000000004	0.0034381770738762603	0.020765784440745293	0.08370457426254321
18.909	2.71545	-0.0059	-0.13761	0.7264700000000002	0.36032	0.1713	0.003372370478110875	0.020646087583668808	0.08387417086107384
18.92	2.68515	-9e-05	-0.13032	0.7081200000000001	0.35451000000000005	0.17879	0.003317306591549323	0.02058725181889602	0.08416221587762586
18.931	2.65479	-0.00223	-0.13524	0.6893600000000002	0.36401	0.16818999999999998	0.0032610123947158236	0.020683454876614008	0.0837545687246951
18.942	2.62612	0.01279	-0.15117	0.6722499999999998	0.37502	0.15238	0.0032096694465377214	0.020794949157190327	0.08314655915037103
18.953	2.60084	0.0128	-0.15306	0.6582599999999998	0.36751	0.15138	0.003167688859453465	0.020718898108404847	0.08310810187179266
18.964	2.5804	0.0021	-0.1475	0.6500000000000001	0.36651	0.15509000000000003	0.003142902608608865	0.020708771470750318	0.08325077837531841
18.975	2.5609	0.00326	-0.14355	0.6408000000000003	0.37142	0.16751	0.0031152956464090683	0.020758493261634037	0.08372841777526181
18.986	2.53986	0.00522	-0.15041	0.6280600000000001	0.36267	0.15927000000000002	0.0030770660052758703	0.020669885182156945	0.08341152979977602
18.997	2.52363	0.00851	-0.14682	0.6238099999999998	0.36886	0.15156999999999998	0.0030643127890422677	0.020732569069238455	0.08311540875472255
19.008	2.50898	0.00814	-0.14923	0.6201700000000001	0.3747	0.14187000000000002	0.003053390034432784	0.020791708633140876	0.08274237315251233
19.019	2.49496	0.01302	-0.15114	0.6153899999999999	0.38809	0.14677	0.0030390464171159317	0.02092730431133497	0.08293081381754636
19.03	2.4802	0.00979	-0.14813	0.6111499999999999	0.38161	0.15555	0.0030263232084499383	0.02086168369933365	0.08326846872346447
19.041	2.46655	0.01034	-0.15239	0.6096899999999998	0.36970000000000003	0.16035000000000002	0.003021942103579101	0.020741075444868255	0.08345306366064066
19.052	2.45475	0.01737	-0.14815	0.6084900000000002	0.36958	0.16050999999999999	0.003018341195466085	0.02073986024834971	0.08345921682521319
19.063	2.44292	-0.00194	-0.14649	0.60748	0.3538	0.15732999999999997	0.0030153104311376284	0.02058006190616131	0.08333692267933397
19.074	2.43028	-0.0141	-0.15539	0.6060300000000003	0.33665	0.15352999999999997	0.0030109593338344003	0.020406390070386207	0.08319078502073615
19.085	2.41613	-0.02201	-0.16035	0.6018699999999999	0.32486000000000004	0.1526	0.0029984761857092734	0.02028699701243936	0.08315501975165827
19.096	2.40278	-0.01772	-0.15791	0.59839	0.34084	0.16205999999999998	0.002988033552181524	0.020448820682158666	0.08351882560700967
19.107	2.39129	-0.01097	-0.14295	0.5977800000000002	0.36500000000000005	0.17529000000000003	0.002986203090557408	0.02069348024789199	0.08402761540260155
19.118	2.38132	-0.00796	-0.13231	0.5972300000000001	0.36704	0.1747	0.0029845526743389416	0.020714138588707215	0.08400492560824031
19.129	2.37127	-0.00529	-0.14036	0.59853	0.36835	0.16147999999999998	0.0029884536581280432	0.020727404484034647	0.08349652038543422
