time	signal1	signal2	signal3	subtr1	subtr2	subtr3
33.495	1.76936	-0.16578	-0.15915	0.18623999999999996	0.32936999999999994	0.29417
33.506	1.77118	-0.17086	-0.16158	0.19086000000000003	0.31901	0.27702
33.517	1.76882	-0.16879	-0.17528	0.18913000000000002	0.32588	0.25169
33.528	1.76753	-0.16063	-0.18708	0.18910000000000005	0.34001	0.22618000000000002
33.539	1.76575	-0.14904	-0.16919	0.18598999999999988	0.35118999999999995	0.23806
33.55	1.76681	-0.15215	-0.15557	0.18638	0.34334	0.26444
33.561	1.76776	-0.15313	-0.16234	0.18499	0.3289	0.27149999999999996
33.572	1.77112	-0.1415	-0.15443	0.18708999999999998	0.33924	0.28795
33.583	1.77178	-0.16223	-0.15941	0.1871799999999999	0.32836	0.28032
33.594	1.77063	-0.16478	-0.17014	0.18591999999999986	0.33026999999999995	0.26483
33.605	1.77279	-0.16284	-0.16514	0.18498000000000014	0.33233	0.27102
33.616	1.77172	-0.15599	-0.17156	0.18137000000000003	0.34034	0.2521
33.627	1.77158	-0.16148	-0.16028	0.18362999999999996	0.3471	0.25348000000000004
33.638	1.77057	-0.16713	-0.14758	0.18215999999999988	0.32944	0.26472
33.649	1.7706	-0.16022	-0.15051	0.18144000000000005	0.32603000000000004	0.26836000000000004
33.66	1.76904	-0.1716	-0.16747	0.18259999999999987	0.32333999999999996	0.25068999999999997
33.671	1.76887	-0.17945	-0.17208	0.18554000000000004	0.33177999999999996	0.24897999999999998
33.682	1.76576	-0.17135	-0.17464	0.18396999999999997	0.35812	0.24286
33.693	1.76263	-0.15645	-0.16817	0.1769099999999999	0.36496000000000006	0.25278
33.704	1.76403	-0.15028	-0.16661	0.1768099999999999	0.3564900000000001	0.25566999999999995
33.715	1.76914	-0.16042	-0.16688	0.18172999999999995	0.34314	0.25397000000000003
33.726	1.77102	-0.15952	-0.16576	0.18357	0.34794	0.24987
33.737	1.77004	-0.14987	-0.15583	0.18162999999999996	0.35333	0.26407
33.748	1.76729	-0.1598	-0.16217	0.1799900000000001	0.34517000000000003	0.2583
33.759	1.76768	-0.16485	-0.17015	0.18145999999999995	0.35179	0.24275
33.77	1.76892	-0.16468	-0.16164	0.18025000000000002	0.34803999999999996	0.25179999999999997
33.781	1.76661	-0.17017	-0.16005	0.17679	0.32838	0.26093
33.792	1.76541	-0.16875	-0.16641	0.17645999999999984	0.32893	0.2608
33.803	1.7638	-0.1533	-0.17149	0.17440999999999995	0.34813000000000005	0.25763
33.814	1.76138	-0.1352	-0.17222	0.17269	0.36643000000000003	0.2501
33.825	1.75997	-0.14569	-0.18109	0.17253000000000007	0.35980999999999996	0.23551000000000002
33.836	1.76206	-0.16212	-0.19765	0.17369999999999997	0.34402000000000005	0.22211999999999998
33.847	1.76383	-0.16451	-0.19275	0.17379999999999995	0.33874	0.23178
33.858	1.76403	-0.15856	-0.17223	0.17396999999999996	0.3468899999999999	0.25884
33.869	1.7658	-0.14663	-0.16399	0.17727000000000004	0.36539	0.26829000000000003
33.88	1.76559	-0.14409	-0.16174	0.17698999999999998	0.3672	0.26439
33.891	1.76492	-0.15133	-0.15483	0.17583000000000015	0.3549	0.27061999999999997
33.902	1.76424	-0.1528	-0.15163	0.1753	0.35663000000000006	0.27440000000000003
33.913	1.76356	-0.14828	-0.1565	0.1734	0.36007	0.27054
33.924	1.76216	-0.16415	-0.16575	0.17246000000000006	0.34663999999999995	0.25614
33.935	1.76101	-0.1611	-0.16237	0.17218	0.35078	0.24928000000000003
33.946	1.76129	-0.1538	-0.15648	0.17019000000000006	0.35756000000000004	0.25983
33.957	1.75958	-0.15928	-0.16575	0.16577999999999982	0.34355	0.25688
33.968	1.7585	-0.15686	-0.16898	0.16416999999999993	0.34428000000000003	0.25351999999999997
33.979	1.7575	-0.15275	-0.17894	0.16493000000000002	0.35469999999999996	0.24021000000000003
33.99	1.75728	-0.15485	-0.17822	0.16625999999999985	0.3572	0.23914000000000002
34.001	1.75943	-0.15572	-0.17215	0.16683000000000003	0.34459000000000006	0.24422999999999997
34.012	1.7599	-0.14499	-0.16105	0.16704000000000008	0.35359999999999997	0.25651
34.023	1.75727	-0.13691	-0.16231	0.16680000000000006	0.35646	0.25455
34.034	1.75691	-0.13526	-0.1559	0.16717000000000004	0.3619	0.26647999999999994
34.045	1.75834	-0.14955	-0.15613	0.16951000000000005	0.35099	0.26577
34.056	1.75612	-0.16655	-0.15888	0.1689799999999999	0.33031	0.26485000000000003
34.067	1.75629	-0.16503	-0.16528	0.16630999999999996	0.32799	0.26081999999999994
34.078	1.75656	-0.16352	-0.17427	0.1656899999999999	0.34278	0.24393
34.089	1.75677	-0.1701	-0.17698	0.16378000000000004	0.3418	0.23739000000000002
34.1	1.7572	-0.16224	-0.17731	0.16659000000000002	0.35012000000000004	0.23615
34.111	1.75899	-0.15759	-0.17848	0.16810000000000014	0.34042	0.24232
34.122	1.75875	-0.14884	-0.17306	0.1679600000000001	0.3618	0.25625000000000003
34.133	1.75506	-0.13918	-0.16989	0.16291999999999995	0.37728000000000006	0.26769999999999994
34.144	1.75377	-0.13873	-0.17105	0.1590800000000001	0.38554	0.26791
34.155	1.75451	-0.14794	-0.17803	0.1583000000000001	0.37194000000000005	0.26736000000000004
34.166	1.75747	-0.16436	-0.17787	0.16000999999999999	0.35542	0.26600999999999997
34.177	1.75682	-0.15073	-0.16712	0.16084999999999994	0.36168999999999996	0.27416
34.188	1.75644	-0.15975	-0.17376	0.16152999999999995	0.35318999999999995	0.25451
34.199	1.75551	-0.16118	-0.16931	0.16071999999999997	0.33034	0.25339999999999996
34.21	1.75424	-0.16717	-0.15961	0.15586999999999995	0.31625000000000003	0.26834
34.221	1.75477	-0.17105	-0.15507	0.15412000000000003	0.31064	0.25653000000000004
34.232	1.75519	-0.16751	-0.15617	0.1521300000000001	0.31889	0.25358
34.243	1.75438	-0.17548	-0.15568	0.15008	0.31988000000000005	0.24553
34.254	1.75651	-0.17304	-0.16563	0.15318999999999994	0.33036	0.23141
34.265	1.75328	-0.17767	-0.1662	0.15281999999999996	0.34397999999999995	0.23712000000000003
34.276	1.75146	-0.17871	-0.16846	0.15044999999999997	0.33621	0.24425000000000002
34.287	1.75216	-0.17383	-0.1596	0.15215	0.3528899999999999	0.27104000000000006
34.298	1.75301	-0.17021	-0.15405	0.1512199999999999	0.34378	0.27373000000000003
34.309	1.75632	-0.16576	-0.16775	0.15368000000000004	0.33751	0.25411
34.32	1.75731	-0.16753	-0.18204	0.15444999999999998	0.36000000000000004	0.22967
34.331	1.75765	-0.16836	-0.18292	0.15635999999999983	0.37255	0.23051999999999997
34.342	1.75801	-0.16621	-0.19215	0.15712000000000015	0.3793000000000001	0.23009000000000002
34.353	1.75671	-0.17018	-0.19173	0.15355000000000008	0.37807999999999997	0.22742999999999997
34.364	1.7567	-0.1624	-0.18768	0.14886	0.37058	0.23397999999999997
34.375	1.75667	-0.15774	-0.18276	0.14634999999999998	0.35714	0.23838
34.386	1.75793	-0.15665	-0.18234	0.14742999999999995	0.35308	0.23608
34.397	1.75653	-0.1509	-0.17913	0.14491999999999994	0.35792999999999997	0.23514999999999997
34.408	1.75495	-0.14548	-0.17917	0.14409000000000005	0.37039000000000005	0.22938000000000003
34.419	1.75476	-0.14404	-0.18057	0.14356000000000013	0.38184999999999997	0.23757
34.43	1.75422	-0.14197	-0.17586	0.14162999999999992	0.38376	0.24258
34.441	1.75615	-0.12468	-0.17684	0.14318000000000008	0.41012000000000004	0.24372
34.452	1.75667	-0.12978	-0.17726	0.14527	0.40766	0.25727
34.463	1.75345	-0.14071	-0.16401	0.14284999999999992	0.40493999999999997	0.27813
34.474	1.75161	-0.14476	-0.15816	0.1399999999999999	0.40061	0.27939
34.485	1.75415	-0.15716	-0.15973	0.14151000000000002	0.38767000000000007	0.27008
34.496	1.75692	-0.16553	-0.16112	0.14354	0.36804	0.27384
34.507	1.75647	-0.1614	-0.16279	0.14339999999999997	0.35817	0.27205
34.518	1.75557	-0.15616	-0.1657	0.14300000000000002	0.36596000000000006	0.26727999999999996
34.529	1.75571	-0.15031	-0.17291	0.1414000000000002	0.36925	0.26223
34.54	1.757	-0.14401	-0.16958	0.1400199999999998	0.36545000000000005	0.2626
34.551	1.75898	-0.14878	-0.16762	0.14149999999999996	0.3557199999999999	0.26686
34.562	1.75954	-0.16384	-0.17208	0.14297000000000004	0.33808000000000005	0.26571
34.573	1.75879	-0.17664	-0.16857	0.14259	0.32101999999999997	0.26654
34.584	1.75924	-0.17405	-0.17533	0.14249999999999985	0.3302299999999999	0.25210999999999995
34.595	1.75943	-0.15936	-0.18485	0.14214000000000016	0.35740999999999995	0.24002000000000004
34.606	1.75713	-0.14487	-0.18868	0.13761	0.37511999999999995	0.24132
34.617	1.7571	-0.13845	-0.18576	0.13363000000000014	0.38337	0.24721
34.628	1.7563	-0.13807	-0.17796	0.13253999999999988	0.39318	0.25418999999999997
34.639	1.75424	-0.14618	-0.17742	0.13030999999999993	0.3805700000000001	0.24584999999999999
34.65	1.75469	-0.15005	-0.18543	0.13284000000000007	0.37878	0.23039
34.661	1.75865	-0.14969	-0.18445	0.13502999999999998	0.38561999999999996	0.23151
34.672	1.75914	-0.14696	-0.17683	0.13408999999999982	0.38306000000000007	0.23574
34.683	1.76066	-0.16035	-0.17543	0.13446999999999987	0.36722	0.24632
34.694	1.76212	-0.17497	-0.16985	0.13649	0.36051	0.26282
34.705	1.76094	-0.18178	-0.178	0.13541999999999987	0.33845	0.25147
34.716	1.7629	-0.17978	-0.1773	0.14000999999999997	0.32522	0.25353
34.727	1.76825	-0.16739	-0.1898	0.14309000000000016	0.3621	0.24402
34.738	1.77058	-0.16422	-0.17163	0.1445700000000001	0.36871	0.26341
34.749	1.76803	-0.16257	-0.16016	0.1395599999999999	0.36214	0.2712
34.76	1.76492	-0.14953	-0.15768	0.13446000000000002	0.36394	0.27646000000000004
34.771	1.76262	-0.1419	-0.16001	0.13388	0.36675	0.27388
34.782	1.7602	-0.13736	-0.16321	0.1297600000000001	0.36429999999999996	0.27196
34.793	1.76286	-0.12711	-0.16874	0.13129000000000013	0.3619	0.26134
34.804	1.76336	-0.13678	-0.17967	0.13212000000000002	0.35469	0.25625
34.815	1.76585	-0.157	-0.16817	0.13793999999999995	0.33484	0.27438
34.826	1.76628	-0.16173	-0.17914	0.139	0.32938999999999996	0.26581
34.837	1.76662	-0.15655	-0.18394	0.13892000000000015	0.33077	0.24508000000000002
34.848	1.76807	-0.15252	-0.18386	0.13603999999999994	0.34485	0.23965
34.859	1.76708	-0.14692	-0.18176	0.13596000000000008	0.35803	0.23206999999999997
34.87	1.76481	-0.14797	-0.17736	0.13599000000000006	0.34278000000000003	0.24112000000000003
34.881	1.76785	-0.15899	-0.18252	0.13864999999999994	0.33111999999999997	0.24049
34.892	1.76991	-0.15531	-0.18404	0.13904000000000005	0.33864	0.24728999999999998
34.903	1.76734	-0.15386	-0.19303	0.13676	0.33153	0.22995000000000002
34.914	1.76576	-0.16394	-0.20072	0.13491000000000009	0.32706	0.21571999999999997
34.925	1.76529	-0.17207	-0.20449	0.13256	0.31817	0.22948999999999997
34.936	1.76802	-0.16762	-0.19538	0.13495999999999997	0.33047	0.23554999999999998
34.947	1.77164	-0.16104	-0.19144	0.13728000000000007	0.32611	0.24307
34.958	1.77475	-0.15317	-0.19461	0.1394200000000001	0.34206000000000003	0.23214
34.969	1.77458	-0.13744	-0.18668	0.14014000000000015	0.37176	0.23441999999999996
34.98	1.77272	-0.14866	-0.18882	0.13824000000000014	0.36334	0.22823
34.991	1.77197	-0.15651	-0.19042	0.13424000000000014	0.34268	0.21996000000000002
35.002	1.77096	-0.16589	-0.17497	0.13028000000000017	0.33663	0.23523000000000002
35.013	1.76835	-0.15716	-0.1682	0.12941000000000003	0.34114	0.24802
35.024	1.77207	-0.14751	-0.16441	0.13053000000000003	0.3552099999999999	0.26081
35.035	1.77408	-0.16524	-0.1703	0.12914000000000003	0.33678	0.25689
35.046	1.77604	-0.1587	-0.17661	0.13078000000000012	0.34057	0.25337
35.057	1.77619	-0.14831	-0.18002	0.13175000000000003	0.3474	0.2532
35.068	1.7755	-0.15501	-0.18999	0.13001000000000018	0.34263999999999994	0.24175000000000002
35.079	1.77481	-0.16638	-0.1892	0.13047999999999993	0.33133	0.22890000000000002
35.09	1.77466	-0.19034	-0.18201	0.12885999999999997	0.30805	0.23226000000000002
35.101	1.77685	-0.18644	-0.18058	0.12946000000000013	0.31019	0.23973000000000003
35.112	1.78032	-0.17653	-0.18425	0.1291	0.30906	0.2356
35.123	1.7797	-0.18176	-0.18772	0.12806000000000006	0.30894	0.22754999999999997
35.134	1.78067	-0.1844	-0.17591	0.12840000000000007	0.32469000000000003	0.24641999999999997
35.145	1.78189	-0.17974	-0.17446	0.13024999999999998	0.34443	0.25423
35.156	1.78208	-0.17937	-0.17239	0.13284000000000007	0.34695999999999994	0.25407
35.167	1.78273	-0.1723	-0.18287	0.13327999999999984	0.34463999999999995	0.24561000000000002
35.178	1.78344	-0.1661	-0.18435	0.13151999999999986	0.33780999999999994	0.25105
35.189	1.78482	-0.15993	-0.17579	0.13028000000000017	0.34065999999999996	0.25984
35.2	1.78593	-0.15699	-0.18287	0.13000999999999996	0.34063	0.25027
35.211	1.78405	-0.15377	-0.19089	0.12813999999999992	0.34228000000000003	0.23789
35.222	1.78488	-0.13992	-0.1913	0.13179999999999992	0.36328	0.23714
35.233	1.78701	-0.12237	-0.1874	0.1363000000000001	0.39709000000000005	0.24834
35.244	1.78771	-0.11998	-0.18397	0.13447999999999993	0.40391	0.25880000000000003
35.255	1.78883	-0.13532	-0.18599	0.13261999999999996	0.36873	0.25694
35.266	1.79003	-0.15947	-0.18906	0.13332999999999995	0.33213	0.25074
35.277	1.79193	-0.16543	-0.1897	0.13415	0.32831	0.25451999999999997
35.288	1.79197	-0.14863	-0.18333	0.1334900000000001	0.35695999999999994	0.25698
35.299	1.79128	-0.14735	-0.17278	0.13348000000000004	0.36526000000000003	0.26521
35.31	1.79116	-0.14572	-0.17514	0.13146000000000013	0.36885	0.26249
35.321	1.79381	-0.14674	-0.18782	0.13615	0.36329	0.23222000000000004
35.332	1.79577	-0.15429	-0.19236	0.14085000000000014	0.35509999999999997	0.22759
35.343	1.79615	-0.15341	-0.18655	0.13857999999999993	0.3565	0.24548999999999999
35.354	1.79802	-0.14705	-0.18405	0.13761999999999985	0.36288	0.25252
35.365	1.79984	-0.15443	-0.19175	0.1387100000000001	0.37172	0.25349999999999995
35.376	1.79823	-0.15883	-0.1947	0.13712999999999997	0.37954	0.2441
35.387	1.79618	-0.1555	-0.1833	0.13396000000000008	0.37258	0.25812
35.398	1.79576	-0.16627	-0.16478	0.12999000000000005	0.35578999999999994	0.27552999999999994
35.409	1.79679	-0.16849	-0.17013	0.13267000000000007	0.3532799999999999	0.27766
35.42	1.79662	-0.16423	-0.17887	0.13068000000000013	0.34943	0.26524000000000003
35.431	1.798	-0.15735	-0.19417	0.13243000000000005	0.34678	0.24596
35.442	1.8007	-0.14268	-0.20243	0.13267000000000007	0.36473999999999995	0.23745
35.453	1.80211	-0.14213	-0.19189	0.13169000000000008	0.36899000000000004	0.24562
35.464	1.7982	-0.1362	-0.18094	0.127	0.38698	0.2571
35.475	1.79621	-0.14572	-0.18193	0.12274000000000007	0.3869600000000001	0.25727999999999995
35.486	1.79661	-0.15077	-0.18773	0.11973000000000011	0.37849	0.24467
35.497	1.79869	-0.145	-0.20162	0.11983999999999995	0.37912999999999997	0.22569999999999998
35.508	1.79695	-0.15016	-0.2037	0.11762000000000006	0.36099000000000003	0.22317000000000004
35.519	1.79605	-0.14291	-0.20062	0.11812	0.36866	0.22913000000000003
35.53	1.79594	-0.13676	-0.19104	0.11912000000000011	0.37683	0.23295
35.541	1.79739	-0.13668	-0.18238	0.12088999999999994	0.36702999999999997	0.24665000000000004
35.552	1.79638	-0.12732	-0.1814	0.12143000000000015	0.38073	0.24653999999999998
35.563	1.7985	-0.12116	-0.18579	0.12149999999999994	0.38833	0.24740999999999996
35.574	1.8006	-0.13297	-0.17478	0.12135000000000007	0.38959999999999995	0.26663000000000003
35.585	1.80181	-0.1303	-0.16785	0.11998999999999982	0.39209000000000005	0.28319
35.596	1.801	-0.13817	-0.18297	0.11909999999999998	0.38315999999999995	0.25977000000000006
35.607	1.80214	-0.1535	-0.18405	0.11824000000000012	0.36991000000000007	0.2535
35.618	1.80341	-0.1638	-0.18688	0.11724999999999985	0.37325	0.24204000000000003
35.629	1.80374	-0.16835	-0.16852	0.11704999999999988	0.37585999999999997	0.25185
35.64	1.8045	-0.17136	-0.18211	0.11768	0.36499999999999994	0.23536
35.651	1.8063	-0.17295	-0.17948	0.11965000000000003	0.35929000000000005	0.24394999999999997
35.662	1.80593	-0.17413	-0.18189	0.11670000000000003	0.33926999999999996	0.25003000000000003
35.673	1.80779	-0.16695	-0.18463	0.11826000000000003	0.34470000000000006	0.25363
35.684	1.80598	-0.16423	-0.1767	0.11863999999999986	0.35417	0.26049
35.695	1.80766	-0.16719	-0.17801	0.11779000000000006	0.34451000000000004	0.25856
35.706	1.80977	-0.1723	-0.1852	0.12211000000000016	0.34046999999999994	0.24694999999999998
35.717	1.80883	-0.16391	-0.1939	0.11958000000000002	0.35280999999999996	0.24004
35.728	1.8093	-0.16138	-0.18386	0.11708999999999992	0.36192	0.25297000000000003
35.739	1.81176	-0.17015	-0.17985	0.12004999999999999	0.34624	0.25468999999999997
35.75	1.81432	-0.15518	-0.19007	0.12161	0.36368	0.24001000000000003
35.761	1.81253	-0.16587	-0.19841	0.11875999999999998	0.33928	0.2327
35.772	1.81293	-0.16945	-0.19969	0.11839	0.33025	0.23717999999999997
35.783	1.81412	-0.16512	-0.21015	0.11990999999999996	0.33318000000000003	0.22013
35.794	1.81677	-0.17102	-0.20669	0.12151	0.34293999999999997	0.22417
35.805	1.81828	-0.16712	-0.19489	0.12031999999999998	0.34876	0.24355
35.816	1.81737	-0.16954	-0.18544	0.11943999999999999	0.35409	0.24591000000000002
35.827	1.81593	-0.16049	-0.18467	0.12051000000000012	0.36434999999999995	0.24602000000000002
35.838	1.81785	-0.14855	-0.18855	0.12309999999999999	0.37170000000000003	0.25226
35.849	1.81968	-0.15873	-0.19023	0.12358000000000002	0.3648199999999999	0.24962
35.86	1.82087	-0.15659	-0.1856	0.12010999999999994	0.37442	0.25516
35.871	1.82265	-0.14443	-0.18614	0.11865000000000014	0.38106999999999996	0.25699000000000005
35.882	1.82432	-0.14694	-0.18685	0.11917	0.37548000000000004	0.25843000000000005
35.893	1.82604	-0.15307	-0.18402	0.12091000000000007	0.37688	0.27149999999999996
35.904	1.82717	-0.15883	-0.17955	0.12214999999999998	0.37053	0.27432
35.915	1.82877	-0.1492	-0.1741	0.11993000000000009	0.38656	0.27057
35.926	1.83097	-0.1338	-0.17399	0.11902999999999997	0.40547	0.27212000000000003
35.937	1.83013	-0.14718	-0.17913	0.11726000000000014	0.37982000000000005	0.26999
35.948	1.82793	-0.17748	-0.18528	0.11508000000000007	0.34565	0.26179
35.959	1.82745	-0.19526	-0.1853	0.11570999999999998	0.33376000000000006	0.257
35.97	1.8287	-0.18674	-0.17624	0.11606000000000005	0.33484	0.26367
35.981	1.83058	-0.1802	-0.17145	0.1157100000000002	0.32241	0.27045
35.992	1.83188	-0.1906	-0.17764	0.11619999999999986	0.30743	0.2632
36.003	1.83489	-0.19532	-0.17871	0.11993999999999994	0.30332000000000003	0.25825
36.014	1.83747	-0.20247	-0.17634	0.11877000000000004	0.29374	0.26155
36.025	1.83972	-0.19685	-0.18125	0.11731000000000003	0.30762	0.25655000000000006
36.036	1.84048	-0.19422	-0.18427	0.11820999999999993	0.31992000000000004	0.25857
36.047	1.84048	-0.18642	-0.1849	0.12016999999999989	0.3157	0.2694
36.058	1.84068	-0.17455	-0.17949	0.1194900000000001	0.31957	0.27317
36.069	1.84061	-0.166	-0.1827	0.11689000000000016	0.32287999999999994	0.25954
36.08	1.84123	-0.15436	-0.1837	0.11699999999999999	0.34082	0.25419
36.091	1.84477	-0.16276	-0.17849	0.12037999999999993	0.34736999999999996	0.26897000000000004
36.102	1.84981	-0.17654	-0.17372	0.12596999999999992	0.32553	0.28113
36.113	1.85158	-0.17141	-0.16565	0.12927	0.32535	0.28536000000000006
36.124	1.8527	-0.13772	-0.16422	0.12979000000000007	0.36933999999999995	0.28633
36.135	1.85329	-0.11983	-0.17401	0.12850000000000006	0.38966	0.26877
36.146	1.85652	-0.11082	-0.1859	0.12897999999999987	0.4051699999999999	0.26575
36.157	1.85909	-0.13141	-0.19559	0.1283599999999998	0.39071999999999996	0.26225999999999994
36.168	1.86327	-0.13681	-0.19005	0.13241999999999998	0.38556	0.26746
36.179	1.86695	-0.16077	-0.1805	0.1362000000000001	0.36429	0.27823000000000003
36.19	1.8665	-0.17349	-0.18895	0.13453000000000004	0.33431	0.27302
36.201	1.86708	-0.18118	-0.1877	0.1311	0.34387999999999996	0.26498
36.212	1.87102	-0.16794	-0.19321	0.13190999999999997	0.36040000000000005	0.25741
36.223	1.87278	-0.16684	-0.19658	0.13352999999999993	0.35214999999999996	0.25059
36.234	1.87837	-0.15115	-0.20229	0.13844000000000012	0.37107	0.25422999999999996
36.245	1.88149	-0.15455	-0.19925	0.1334700000000002	0.36106000000000005	0.25944999999999996
36.256	1.88384	-0.16378	-0.19217	0.13137	0.35927999999999993	0.26043
36.267	1.88509	-0.17801	-0.18951	0.13263999999999987	0.35009999999999997	0.25212
36.278	1.8862	-0.18027	-0.18724	0.13352000000000008	0.34031999999999996	0.25339
36.289	1.88721	-0.15038	-0.18672	0.13178	0.37958	0.25913
36.3	1.89176	-0.15788	-0.18541	0.1341500000000002	0.38498999999999994	0.26222
36.311	1.89368	-0.17045	-0.18091	0.13185000000000002	0.374	0.2704
36.322	1.89386	-0.17476	-0.1822	0.13152000000000008	0.37339999999999995	0.27091
36.333	1.89955	-0.16683	-0.18327	0.13066	0.37934	0.26378
36.344	1.90693	-0.16031	-0.18736	0.13416000000000006	0.37065	0.26315999999999995
36.355	1.91286	-0.1522	-0.19295	0.13962999999999992	0.35819	0.26082
36.366	1.91882	-0.16733	-0.18556	0.14420999999999995	0.32763	0.26947
36.377	1.92117	-0.17593	-0.19525	0.14356999999999998	0.30679999999999996	0.25892000000000004
36.388	1.92644	-0.17504	-0.20769	0.14768999999999988	0.31513	0.24759999999999996
36.399	1.93065	-0.17125	-0.20213	0.15270000000000006	0.3245	0.25129999999999997
36.41	1.93231	-0.16708	-0.1889	0.15164	0.33772	0.27114
36.421	1.9358	-0.16654	-0.18748	0.15494999999999992	0.33094999999999997	0.2803
36.432	1.93964	-0.1807	-0.19473	0.16168000000000005	0.31767	0.27395
36.443	1.94572	-0.17896	-0.19341	0.17030999999999996	0.33611	0.27086
36.454	1.94942	-0.17961	-0.19857	0.17381999999999986	0.33934000000000003	0.26425
36.465	1.95093	-0.1993	-0.19634	0.17661000000000016	0.32023	0.26873
36.476	1.95239	-0.18537	-0.19899	0.17846000000000006	0.34282999999999997	0.27114
36.487	1.95351	-0.18034	-0.20187	0.17862	0.35344000000000003	0.26206
36.498	1.95246	-0.18746	-0.19598	0.17790000000000017	0.36175	0.26059
36.509	1.9511	-0.17381	-0.19157	0.17889	0.37088	0.27127999999999997
36.52	1.94973	-0.16966	-0.20489	0.17733	0.3656499999999999	0.25386
36.531	1.94967	-0.17755	-0.21159	0.17883000000000004	0.3559	0.24226999999999999
36.542	1.94892	-0.17468	-0.20403	0.17687999999999993	0.36137	0.25
36.553	1.9455	-0.16833	-0.19944	0.17064999999999997	0.37260000000000004	0.26062
36.564	1.94266	-0.15477	-0.1947	0.16613999999999995	0.3861	0.27854
36.575	1.9382	-0.15412	-0.18922	0.16110000000000002	0.38959999999999995	0.28472
36.586	1.93381	-0.16382	-0.18918	0.15589999999999993	0.38322	0.27759
36.597	1.93127	-0.16748	-0.19873	0.1528400000000001	0.37417	0.26278
36.608	1.9293	-0.17091	-0.20218	0.15009000000000006	0.37155000000000005	0.25644
36.619	1.92822	-0.17107	-0.2021	0.15056000000000003	0.36596999999999996	0.25937
36.63	1.92512	-0.16627	-0.20633	0.15151000000000003	0.35292999999999997	0.25683
36.641	1.92119	-0.16285	-0.20603	0.14826000000000006	0.35812000000000005	0.25949
36.652	1.91855	-0.16138	-0.2031	0.14206000000000008	0.38165000000000004	0.26474
36.663	1.9175	-0.16099	-0.2049	0.13623000000000007	0.39487000000000005	0.25915999999999995
36.674	1.91827	-0.16697	-0.21118	0.13483	0.37643	0.24749000000000002
36.685	1.91861	-0.16462	-0.2105	0.13423999999999991	0.36607999999999996	0.24366000000000002
36.696	1.92163	-0.15626	-0.21361	0.13586999999999994	0.37281000000000003	0.24284000000000003
36.707	1.92326	-0.16625	-0.2207	0.1360999999999999	0.35983999999999994	0.23908000000000001
36.718	1.91923	-0.16733	-0.21678	0.13131999999999988	0.37142	0.24789000000000003
36.729	1.91699	-0.17295	-0.21435	0.12715999999999994	0.37408	0.25905999999999996
36.74	1.91856	-0.1873	-0.21513	0.12708000000000008	0.35826	0.25906
36.751	1.91923	-0.19061	-0.20977	0.12524000000000002	0.34174	0.257
36.762	1.91937	-0.19901	-0.20547	0.12239	0.33111999999999997	0.25771999999999995
36.773	1.91715	-0.1987	-0.2111	0.11736999999999997	0.33582	0.25904
36.784	1.91936	-0.19129	-0.21086	0.11555000000000004	0.34565	0.26731
36.795	1.92141	-0.20045	-0.21713	0.11380999999999997	0.32731	0.26522
36.806	1.92509	-0.19982	-0.22578	0.11531999999999987	0.34389000000000003	0.2619
36.817	1.92841	-0.20567	-0.23061	0.11538000000000004	0.3366	0.26500999999999997
36.828	1.92841	-0.21747	-0.22614	0.11216000000000004	0.33012	0.27869999999999995
36.839	1.93154	-0.21739	-0.21998	0.11109999999999998	0.34014	0.27973
36.85	1.93269	-0.20533	-0.23369	0.10882999999999998	0.34738	0.26594
36.861	1.93386	-0.18325	-0.24644	0.10524999999999984	0.3681	0.25187
36.872	1.9384	-0.1918	-0.24725	0.10363999999999995	0.36999000000000004	0.25475000000000003
36.883	1.94125	-0.20844	-0.24523	0.10124999999999984	0.36060000000000003	0.25765
36.894	1.94497	-0.19349	-0.25058	0.10369000000000006	0.37935	0.25003999999999993
36.905	1.94577	-0.19761	-0.24508	0.10292999999999997	0.37133999999999995	0.25383999999999995
36.916	1.94576	-0.19905	-0.24969	0.09631999999999996	0.36884	0.25597000000000003
36.927	1.95012	-0.18409	-0.25462	0.09227000000000007	0.39457	0.25467999999999996
36.938	1.95237	-0.18755	-0.25706	0.09067000000000003	0.38898	0.25579999999999997
36.949	1.95746	-0.17086	-0.25408	0.09258999999999995	0.396	0.25187000000000004
36.96	1.96084	-0.18406	-0.24768	0.0900399999999999	0.36376	0.25803
36.971	1.96179	-0.19876	-0.23367	0.08196000000000003	0.35691	0.27104999999999996
36.982	1.96613	-0.19598	-0.24071	0.0806	0.38181000000000004	0.26195
36.993	1.96946	-0.20065	-0.24014	0.07780999999999993	0.37970000000000004	0.26949
37.004	1.97208	-0.19648	-0.24089	0.07733999999999996	0.38208	0.27829
37.015	1.9758	-0.2072	-0.24476	0.07509999999999994	0.36634000000000005	0.27831000000000006
37.026	1.98003	-0.21748	-0.24942	0.07477	0.35039	0.26980000000000004
37.037	1.98428	-0.22307	-0.25418	0.07367999999999997	0.33487999999999996	0.26058999999999993
37.048	1.98848	-0.22647	-0.26094	0.07319999999999993	0.34407000000000004	0.25721
37.059	1.99209	-0.22988	-0.27359	0.07264999999999988	0.35287999999999997	0.23845000000000005
37.07	1.99578	-0.21109	-0.27679	0.06961000000000017	0.36211000000000004	0.23326000000000002
